Country,Tax,Unit,Sum of Value,Year
NL,POL_RES,PC_GDP,0.47,2008
NL,POL_RES,PC_GDP,0.48,2009
NL,POL_RES,PC_GDP,0.49,2010
NL,POL_RES,PC_GDP,0.49,2011
NL,POL_RES,PC_GDP,0.47,2012
NL,POL_RES,PC_GDP,0.43,2013
NL,POL_RES,PC_GDP,0.45,2014
NL,POL_RES,PC_GDP,0.45,2015
NL,POL_RES,PC_GDP,0.46,2016
NL,POL_RES,PC_GDP,0.44,2017
NL,POL_RES,PC_GDP,0.43,2018
NL,POL_RES,PC_GDP,0.44,2019
NL,POL_RES,PC_GDP,0.45,2020
NL,POL_RES,PC_GDP,0.43,2021
NL,POL_RES,PC_GDP,0.39,2022
NL,POL_RES,PC_TSCO,1.29,1995
NL,POL_RES,PC_TSCO,1.23,1996
NL,POL_RES,PC_TSCO,1.23,1997
NL,POL_RES,PC_TSCO,1.2,1998
NL,POL_RES,PC_TSCO,1.16,1999
NL,POL_RES,PC_TSCO,1.29,2000
NL,POL_RES,PC_TSCO,1.29,2001
NL,POL_RES,PC_TSCO,1.32,2002
NL,POL_RES,PC_TSCO,1.32,2003
NL,POL_RES,PC_TSCO,1.3,2004
NL,POL_RES,PC_TSCO,1.3,2005
NL,POL_RES,PC_TSCO,1.31,2006
NL,POL_RES,PC_TSCO,1.28,2007
NL,POL_RES,PC_TSCO,1.3,2008
NL,POL_RES,PC_TSCO,1.35,2009
NL,POL_RES,PC_TSCO,1.36,2010
NL,POL_RES,PC_TSCO,1.36,2011
NL,POL_RES,PC_TSCO,1.29,2012
NL,POL_RES,PC_TSCO,1.17,2013
NL,POL_RES,PC_TSCO,1.21,2014
NL,POL_RES,PC_TSCO,1.21,2015
NL,POL_RES,PC_TSCO,1.17,2016
NL,POL_RES,PC_TSCO,1.13,2017
NL,POL_RES,PC_TSCO,1.09,2018
NL,POL_RES,PC_TSCO,1.1,2019
NL,POL_RES,PC_TSCO,1.13,2020
NL,POL_RES,PC_TSCO,1.08,2021
NL,POL_RES,PC_TSCO,1.01,2022
NL,POL_RES,PC_TSCO_X_ISCO,1.32,1995
NL,POL_RES,PC_TSCO_X_ISCO,1.26,1996
NL,POL_RES,PC_TSCO_X_ISCO,1.26,1997
NL,POL_RES,PC_TSCO_X_ISCO,1.23,1998
NL,POL_RES,PC_TSCO_X_ISCO,1.19,1999
NL,POL_RES,PC_TSCO_X_ISCO,1.32,2000
NL,POL_RES,PC_TSCO_X_ISCO,1.32,2001
NL,POL_RES,PC_TSCO_X_ISCO,1.35,2002
NL,POL_RES,PC_TSCO_X_ISCO,1.35,2003
NL,POL_RES,PC_TSCO_X_ISCO,1.33,2004
NL,POL_RES,PC_TSCO_X_ISCO,1.33,2005
NL,POL_RES,PC_TSCO_X_ISCO,1.33,2006
NL,POL_RES,PC_TSCO_X_ISCO,1.3,2007
NL,POL_RES,PC_TSCO_X_ISCO,1.32,2008
NL,POL_RES,PC_TSCO_X_ISCO,1.37,2009
NL,POL_RES,PC_TSCO_X_ISCO,1.39,2010
NL,POL_RES,PC_TSCO_X_ISCO,1.38,2011
NL,POL_RES,PC_TSCO_X_ISCO,1.31,2012
NL,POL_RES,PC_TSCO_X_ISCO,1.19,2013
NL,POL_RES,PC_TSCO_X_ISCO,1.23,2014
NL,POL_RES,PC_TSCO_X_ISCO,1.23,2015
NL,POL_RES,PC_TSCO_X_ISCO,1.19,2016
NL,POL_RES,PC_TSCO_X_ISCO,1.14,2017
NL,POL_RES,PC_TSCO_X_ISCO,1.1,2018
NL,POL_RES,PC_TSCO_X_ISCO,1.11,2019
NL,POL_RES,PC_TSCO_X_ISCO,1.14,2020
NL,POL_RES,PC_TSCO_X_ISCO,1.09,2021
NL,POL_RES,PC_TSCO_X_ISCO,1.02,2022
NL,TRA,MIO_EUR,4238.56,1995
NL,TRA,MIO_EUR,4768.43,1996
NL,TRA,MIO_EUR,4312.12,1997
NL,TRA,MIO_EUR,4889.6,1998
NL,TRA,MIO_EUR,5514,1999
NL,TRA,MIO_EUR,5717,2000
NL,TRA,MIO_EUR,5720,2001
NL,TRA,MIO_EUR,5542,2002
NL,TRA,MIO_EUR,5841,2003
NL,TRA,MIO_EUR,6226,2004
NL,TRA,MIO_EUR,6615,2005
NL,TRA,MIO_EUR,7223,2006
NL,TRA,MIO_EUR,7618,2007
NL,TRA,MIO_EUR,7784,2008
NL,TRA,MIO_EUR,7022,2009
NL,TRA,MIO_EUR,7156,2010
NL,TRA,MIO_EUR,7032,2011
NL,TRA,MIO_EUR,6515,2012
NL,TRA,MIO_EUR,6126,2013
NL,TRA,MIO_EUR,6555,2014
NL,TRA,MIO_EUR,7001,2015
NL,TRA,MIO_EUR,7161,2016
NL,TRA,MIO_EUR,7678,2017
NL,TRA,MIO_EUR,8077,2018
NL,TRA,MIO_EUR,8236,2019
NL,TRA,MIO_EUR,7429,2020
NL,TRA,MIO_EUR,7616,2021
NL,TRA,MIO_EUR,7740,2022
NL,TRA,MIO_NAC,4037,1995
NL,TRA,MIO_NAC,4630,1996
NL,TRA,MIO_NAC,4326,1997
NL,TRA,MIO_NAC,4925,1998
NL,TRA,MIO_NAC,5514,1999
NL,TRA,MIO_NAC,5717,2000
NL,TRA,MIO_NAC,5720,2001
NL,TRA,MIO_NAC,5542,2002
NL,TRA,MIO_NAC,5841,2003
NL,TRA,MIO_NAC,6226,2004
NL,TRA,MIO_NAC,6615,2005
NL,TRA,MIO_NAC,7223,2006
NL,TRA,MIO_NAC,7618,2007
NL,TRA,MIO_NAC,7784,2008
NL,TRA,MIO_NAC,7022,2009
NL,TRA,MIO_NAC,7156,2010
NL,TRA,MIO_NAC,7032,2011
NL,TRA,MIO_NAC,6515,2012
NL,TRA,MIO_NAC,6126,2013
NL,TRA,MIO_NAC,6555,2014
NL,TRA,MIO_NAC,7001,2015
NL,TRA,MIO_NAC,7161,2016
NL,TRA,MIO_NAC,7678,2017
NL,TRA,MIO_NAC,8077,2018
NL,TRA,MIO_NAC,8236,2019
NL,TRA,MIO_NAC,7429,2020
NL,TRA,MIO_NAC,7616,2021
NL,TRA,MIO_NAC,7740,2022
NL,TRA,PC_GDP,1.23,1995
NL,TRA,PC_GDP,1.34,1996
NL,TRA,PC_GDP,1.17,1997
NL,TRA,PC_GDP,1.25,1998
NL,TRA,PC_GDP,1.31,1999
NL,TRA,PC_GDP,1.26,2000
NL,TRA,PC_GDP,1.19,2001
NL,TRA,PC_GDP,1.11,2002
NL,TRA,PC_GDP,1.14,2003
NL,TRA,PC_GDP,1.18,2004
NL,TRA,PC_GDP,1.2,2005
NL,TRA,PC_GDP,1.24,2006
NL,TRA,PC_GDP,1.23,2007
NL,TRA,PC_GDP,1.2,2008
NL,TRA,PC_GDP,1.12,2009
NL,TRA,PC_GDP,1.12,2010
NL,TRA,PC_GDP,1.08,2011
NL,TRA,PC_GDP,1,2012
NL,TRA,PC_GDP,0.93,2013
NL,TRA,PC_GDP,0.98,2014
NL,TRA,PC_GDP,1.01,2015
NL,TRA,PC_GDP,1.01,2016
NL,TRA,PC_GDP,1.04,2017
NL,TRA,PC_GDP,1.04,2018
NL,TRA,PC_GDP,1.01,2019
NL,TRA,PC_GDP,0.93,2020
NL,TRA,PC_GDP,0.87,2021
NL,TRA,PC_GDP,0.81,2022
NL,TRA,PC_TSCO,3.19,1995
NL,TRA,PC_TSCO,3.49,1996
NL,TRA,PC_TSCO,3.11,1997
NL,TRA,PC_TSCO,3.36,1998
NL,TRA,PC_TSCO,3.45,1999
NL,TRA,PC_TSCO,3.36,2000
NL,TRA,PC_TSCO,3.27,2001
NL,TRA,PC_TSCO,3.08,2002
NL,TRA,PC_TSCO,3.2,2003
NL,TRA,PC_TSCO,3.3,2004
NL,TRA,PC_TSCO,3.35,2005
NL,TRA,PC_TSCO,3.37,2006
NL,TRA,PC_TSCO,3.41,2007
NL,TRA,PC_TSCO,3.3,2008
NL,TRA,PC_TSCO,3.15,2009
NL,TRA,PC_TSCO,3.1,2010
NL,TRA,PC_TSCO,3,2011
NL,TRA,PC_TSCO,2.76,2012
NL,TRA,PC_TSCO,2.53,2013
NL,TRA,PC_TSCO,2.6,2014
NL,TRA,PC_TSCO,2.71,2015
NL,TRA,PC_TSCO,2.6,2016
NL,TRA,PC_TSCO,2.65,2017
NL,TRA,PC_TSCO,2.66,2018
NL,TRA,PC_TSCO,2.55,2019
NL,TRA,PC_TSCO,2.31,2020
NL,TRA,PC_TSCO,2.2,2021
NL,TRA,PC_TSCO,2.07,2022
NL,TRA,PC_TSCO_X_ISCO,3.29,1995
NL,TRA,PC_TSCO_X_ISCO,3.6,1996
NL,TRA,PC_TSCO_X_ISCO,3.2,1997
NL,TRA,PC_TSCO_X_ISCO,3.45,1998
NL,TRA,PC_TSCO_X_ISCO,3.54,1999
NL,TRA,PC_TSCO_X_ISCO,3.44,2000
NL,TRA,PC_TSCO_X_ISCO,3.34,2001
NL,TRA,PC_TSCO_X_ISCO,3.16,2002
NL,TRA,PC_TSCO_X_ISCO,3.27,2003
NL,TRA,PC_TSCO_X_ISCO,3.38,2004
NL,TRA,PC_TSCO_X_ISCO,3.43,2005
NL,TRA,PC_TSCO_X_ISCO,3.43,2006
NL,TRA,PC_TSCO_X_ISCO,3.46,2007
NL,TRA,PC_TSCO_X_ISCO,3.35,2008
NL,TRA,PC_TSCO_X_ISCO,3.2,2009
NL,TRA,PC_TSCO_X_ISCO,3.15,2010
NL,TRA,PC_TSCO_X_ISCO,3.05,2011
NL,TRA,PC_TSCO_X_ISCO,2.8,2012
NL,TRA,PC_TSCO_X_ISCO,2.57,2013
NL,TRA,PC_TSCO_X_ISCO,2.64,2014
NL,TRA,PC_TSCO_X_ISCO,2.75,2015
NL,TRA,PC_TSCO_X_ISCO,2.63,2016
NL,TRA,PC_TSCO_X_ISCO,2.69,2017
NL,TRA,PC_TSCO_X_ISCO,2.69,2018
NL,TRA,PC_TSCO_X_ISCO,2.58,2019
NL,TRA,PC_TSCO_X_ISCO,2.34,2020
NL,TRA,PC_TSCO_X_ISCO,2.23,2021
NL,TRA,PC_TSCO_X_ISCO,2.1,2022
NO,ENV,MIO_EUR,4147.87,1995
NO,ENV,MIO_EUR,4645.46,1996
NO,ENV,MIO_EUR,5145.04,1997
NO,ENV,MIO_EUR,4956,1998
NO,ENV,MIO_EUR,5244.27,1999
NO,ENV,MIO_EUR,5740.49,2000
NO,ENV,MIO_EUR,6017.47,2001
NO,ENV,MIO_EUR,6650.64,2002
NO,ENV,MIO_EUR,6368.12,2003
NO,ENV,MIO_EUR,6590.32,2004
NO,ENV,MIO_EUR,7248.04,2005
NO,ENV,MIO_EUR,7915.42,2006
NO,ENV,MIO_EUR,8364.75,2007
NO,ENV,MIO_EUR,8251.15,2008
NO,ENV,MIO_EUR,7328.88,2009
NO,ENV,MIO_EUR,8591.38,2010
NO,ENV,MIO_EUR,8919.47,2011
NO,ENV,MIO_EUR,9262.48,2012
NO,ENV,MIO_EUR,9182.5,2013
NO,ENV,MIO_EUR,8732.76,2014
NO,ENV,MIO_EUR,8169.19,2015
NO,ENV,MIO_EUR,8044.15,2016
NO,ENV,MIO_EUR,8123.51,2017
NO,ENV,MIO_EUR,8109.82,2018
NO,ENV,MIO_EUR,7629.5,2019
NO,ENV,MIO_EUR,6452.05,2020
NO,ENV,MIO_EUR,7392.87,2021
NO,ENV,MIO_EUR,7288.32,2022
NO,ENV,MIO_NAC,34368,1995
NO,ENV,MIO_NAC,38077,1996
NO,ENV,MIO_NAC,41256,1997
NO,ENV,MIO_NAC,41957,1998
NO,ENV,MIO_NAC,43582,1999
NO,ENV,MIO_NAC,46572,2000
NO,ENV,MIO_NAC,48431,2001
NO,ENV,MIO_NAC,49937,2002
NO,ENV,MIO_NAC,50966,2003
NO,ENV,MIO_NAC,55159,2004
NO,ENV,MIO_NAC,58051,2005
NO,ENV,MIO_NAC,63697,2006
NO,ENV,MIO_NAC,67056,2007
NO,ENV,MIO_NAC,67855,2008
NO,ENV,MIO_NAC,63965,2009
NO,ENV,MIO_NAC,68768,2010
NO,ENV,MIO_NAC,69513,2011
NO,ENV,MIO_NAC,69238,2012
NO,ENV,MIO_NAC,71685,2013
NO,ENV,MIO_NAC,72957,2014
NO,ENV,MIO_NAC,73111,2015
NO,ENV,MIO_NAC,74735,2016
NO,ENV,MIO_NAC,75768,2017
NO,ENV,MIO_NAC,77834,2018
NO,ENV,MIO_NAC,75159,2019
NO,ENV,MIO_NAC,69184,2020
NO,ENV,MIO_NAC,75136,2021
NO,ENV,MIO_NAC,73631,2022
NO,ENV,PC_GDP,3.57,1995
NO,ENV,PC_GDP,3.61,1996
NO,ENV,PC_GDP,3.61,1997
NO,ENV,PC_GDP,3.61,1998
NO,ENV,PC_GDP,3.44,1999
NO,ENV,PC_GDP,3.09,2000
NO,ENV,PC_GDP,3.09,2001
NO,ENV,PC_GDP,3.19,2002
NO,ENV,PC_GDP,3.14,2003
NO,ENV,PC_GDP,3.08,2004
NO,ENV,PC_GDP,2.91,2005
NO,ENV,PC_GDP,2.86,2006
NO,ENV,PC_GDP,2.84,2007
NO,ENV,PC_GDP,2.59,2008
NO,ENV,PC_GDP,2.62,2009
NO,ENV,PC_GDP,2.64,2010
NO,ENV,PC_GDP,2.47,2011
NO,ENV,PC_GDP,2.32,2012
NO,ENV,PC_GDP,2.32,2013
NO,ENV,PC_GDP,2.31,2014
NO,ENV,PC_GDP,2.34,2015
NO,ENV,PC_GDP,2.4,2016
NO,ENV,PC_GDP,2.28,2017
NO,ENV,PC_GDP,2.18,2018
NO,ENV,PC_GDP,2.09,2019
NO,ENV,PC_GDP,2,2020
NO,ENV,PC_GDP,1.74,2021
NO,ENV,PC_GDP,1.29,2022
NO,ENV,PC_TSCO,8.76,1995
NO,ENV,PC_TSCO,8.78,1996
NO,ENV,PC_TSCO,8.81,1997
NO,ENV,PC_TSCO,8.77,1998
NO,ENV,PC_TSCO,8.3,1999
NO,ENV,PC_TSCO,7.37,2000
NO,ENV,PC_TSCO,7.34,2001
NO,ENV,PC_TSCO,7.53,2002
NO,ENV,PC_TSCO,7.53,2003
NO,ENV,PC_TSCO,7.28,2004
NO,ENV,PC_TSCO,6.82,2005
NO,ENV,PC_TSCO,6.69,2006
NO,ENV,PC_TSCO,6.74,2007
NO,ENV,PC_TSCO,6.27,2008
NO,ENV,PC_TSCO,6.36,2009
NO,ENV,PC_TSCO,6.3,2010
NO,ENV,PC_TSCO,5.9,2011
NO,ENV,PC_TSCO,5.6,2012
NO,ENV,PC_TSCO,5.82,2013
NO,ENV,PC_TSCO,5.95,2014
NO,ENV,PC_TSCO,6.07,2015
NO,ENV,PC_TSCO,6.16,2016
NO,ENV,PC_TSCO,5.88,2017
NO,ENV,PC_TSCO,5.52,2018
NO,ENV,PC_TSCO,5.22,2019
NO,ENV,PC_TSCO,5.14,2020
NO,ENV,PC_TSCO,4.19,2021
NO,ENV,PC_TSCO,2.96,2022
NO,ENV,PC_TSCO_X_ISCO,8.79,1995
NO,ENV,PC_TSCO_X_ISCO,8.81,1996
NO,ENV,PC_TSCO_X_ISCO,8.84,1997
NO,ENV,PC_TSCO_X_ISCO,8.8,1998
NO,ENV,PC_TSCO_X_ISCO,8.33,1999
NO,ENV,PC_TSCO_X_ISCO,7.4,2000
NO,ENV,PC_TSCO_X_ISCO,7.37,2001
NO,ENV,PC_TSCO_X_ISCO,7.56,2002
NO,ENV,PC_TSCO_X_ISCO,7.56,2003
NO,ENV,PC_TSCO_X_ISCO,7.3,2004
NO,ENV,PC_TSCO_X_ISCO,6.84,2005
NO,ENV,PC_TSCO_X_ISCO,6.71,2006
NO,ENV,PC_TSCO_X_ISCO,6.76,2007
NO,ENV,PC_TSCO_X_ISCO,6.28,2008
NO,ENV,PC_TSCO_X_ISCO,6.38,2009
NO,ENV,PC_TSCO_X_ISCO,6.32,2010
NO,ENV,PC_TSCO_X_ISCO,5.91,2011
NO,ENV,PC_TSCO_X_ISCO,5.62,2012
NO,ENV,PC_TSCO_X_ISCO,5.84,2013
NO,ENV,PC_TSCO_X_ISCO,5.97,2014
NO,ENV,PC_TSCO_X_ISCO,6.09,2015
NO,ENV,PC_TSCO_X_ISCO,6.18,2016
NO,ENV,PC_TSCO_X_ISCO,5.9,2017
NO,ENV,PC_TSCO_X_ISCO,5.54,2018
NO,ENV,PC_TSCO_X_ISCO,5.24,2019
NO,ENV,PC_TSCO_X_ISCO,5.16,2020
NO,ENV,PC_TSCO_X_ISCO,4.2,2021
NO,ENV,PC_TSCO_X_ISCO,2.97,2022
NO,NRG,MIO_EUR,2543.9,1995
NO,NRG,MIO_EUR,2672.45,1996
NO,NRG,MIO_EUR,3136.96,1997
NO,NRG,MIO_EUR,2884.16,1998
NO,NRG,MIO_EUR,3102.86,1999
NO,NRG,MIO_EUR,3366.86,2000
NO,NRG,MIO_EUR,3455.22,2001
NO,NRG,MIO_EUR,3594.54,2002
NO,NRG,MIO_EUR,3434.96,2003
NO,NRG,MIO_EUR,3232.37,2004
NO,NRG,MIO_EUR,3615.97,2005
NO,NRG,MIO_EUR,3783.18,2006
NO,NRG,MIO_EUR,3978.17,2007
NO,NRG,MIO_EUR,4332.84,2008
NO,NRG,MIO_EUR,3921.38,2009
NO,NRG,MIO_EUR,4460.73,2010
NO,NRG,MIO_EUR,4551.8,2011
NO,NRG,MIO_EUR,4566.76,2012
NO,NRG,MIO_EUR,4782.69,2013
NO,NRG,MIO_EUR,4758.93,2014
NO,NRG,MIO_EUR,4555.73,2015
NO,NRG,MIO_EUR,4492.71,2016
NO,NRG,MIO_EUR,4711.91,2017
NO,NRG,MIO_EUR,4963.69,2018
NO,NRG,MIO_EUR,4702.62,2019
NO,NRG,MIO_EUR,4251.41,2020
NO,NRG,MIO_EUR,5077.88,2021
NO,NRG,MIO_EUR,4875.68,2022
NO,NRG,MIO_NAC,21078,1995
NO,NRG,MIO_NAC,21905,1996
NO,NRG,MIO_NAC,25154,1997
NO,NRG,MIO_NAC,24417,1998
NO,NRG,MIO_NAC,25786,1999
NO,NRG,MIO_NAC,27315,2000
NO,NRG,MIO_NAC,27809,2001
NO,NRG,MIO_NAC,26990,2002
NO,NRG,MIO_NAC,27491,2003
NO,NRG,MIO_NAC,27054,2004
NO,NRG,MIO_NAC,28961,2005
NO,NRG,MIO_NAC,30444,2006
NO,NRG,MIO_NAC,31891,2007
NO,NRG,MIO_NAC,35632,2008
NO,NRG,MIO_NAC,34225,2009
NO,NRG,MIO_NAC,35705,2010
NO,NRG,MIO_NAC,35474,2011
NO,NRG,MIO_NAC,34137,2012
NO,NRG,MIO_NAC,37337,2013
NO,NRG,MIO_NAC,39758,2014
NO,NRG,MIO_NAC,40772,2015
NO,NRG,MIO_NAC,41740,2016
NO,NRG,MIO_NAC,43948,2017
NO,NRG,MIO_NAC,47639,2018
NO,NRG,MIO_NAC,46326,2019
NO,NRG,MIO_NAC,45587,2020
NO,NRG,MIO_NAC,51608,2021
NO,NRG,MIO_NAC,49257,2022
NO,NRG,PC_GDP,2.19,1995
NO,NRG,PC_GDP,2.08,1996
NO,NRG,PC_GDP,2.2,1997
NO,NRG,PC_GDP,2.1,1998
NO,NRG,PC_GDP,2.04,1999
NO,NRG,PC_GDP,1.81,2000
NO,NRG,PC_GDP,1.77,2001
NO,NRG,PC_GDP,1.73,2002
NO,NRG,PC_GDP,1.69,2003
NO,NRG,PC_GDP,1.51,2004
NO,NRG,PC_GDP,1.45,2005
NO,NRG,PC_GDP,1.37,2006
NO,NRG,PC_GDP,1.35,2007
NO,NRG,PC_GDP,1.36,2008
NO,NRG,PC_GDP,1.4,2009
NO,NRG,PC_GDP,1.37,2010
NO,NRG,PC_GDP,1.26,2011
NO,NRG,PC_GDP,1.14,2012
NO,NRG,PC_GDP,1.21,2013
NO,NRG,PC_GDP,1.26,2014
NO,NRG,PC_GDP,1.3,2015
NO,NRG,PC_GDP,1.34,2016
NO,NRG,PC_GDP,1.32,2017
NO,NRG,PC_GDP,1.33,2018
NO,NRG,PC_GDP,1.29,2019
NO,NRG,PC_GDP,1.32,2020
NO,NRG,PC_GDP,1.19,2021
NO,NRG,PC_GDP,0.86,2022
NO,NRG,PC_TSCO,5.37,1995
NO,NRG,PC_TSCO,5.05,1996
NO,NRG,PC_TSCO,5.37,1997
NO,NRG,PC_TSCO,5.1,1998
NO,NRG,PC_TSCO,4.91,1999
NO,NRG,PC_TSCO,4.32,2000
NO,NRG,PC_TSCO,4.21,2001
NO,NRG,PC_TSCO,4.07,2002
NO,NRG,PC_TSCO,4.06,2003
NO,NRG,PC_TSCO,3.57,2004
NO,NRG,PC_TSCO,3.4,2005
NO,NRG,PC_TSCO,3.2,2006
NO,NRG,PC_TSCO,3.21,2007
NO,NRG,PC_TSCO,3.29,2008
NO,NRG,PC_TSCO,3.4,2009
NO,NRG,PC_TSCO,3.27,2010
NO,NRG,PC_TSCO,3.01,2011
NO,NRG,PC_TSCO,2.76,2012
NO,NRG,PC_TSCO,3.03,2013
NO,NRG,PC_TSCO,3.24,2014
NO,NRG,PC_TSCO,3.39,2015
NO,NRG,PC_TSCO,3.44,2016
NO,NRG,PC_TSCO,3.41,2017
NO,NRG,PC_TSCO,3.38,2018
NO,NRG,PC_TSCO,3.22,2019
NO,NRG,PC_TSCO,3.39,2020
NO,NRG,PC_TSCO,2.87,2021
NO,NRG,PC_TSCO,1.98,2022
NO,NRG,PC_TSCO_X_ISCO,5.39,1995
NO,NRG,PC_TSCO_X_ISCO,5.07,1996
NO,NRG,PC_TSCO_X_ISCO,5.39,1997
NO,NRG,PC_TSCO_X_ISCO,5.12,1998
NO,NRG,PC_TSCO_X_ISCO,4.93,1999
NO,NRG,PC_TSCO_X_ISCO,4.34,2000
NO,NRG,PC_TSCO_X_ISCO,4.23,2001
NO,NRG,PC_TSCO_X_ISCO,4.08,2002
NO,NRG,PC_TSCO_X_ISCO,4.08,2003
NO,NRG,PC_TSCO_X_ISCO,3.58,2004
NO,NRG,PC_TSCO_X_ISCO,3.41,2005
NO,NRG,PC_TSCO_X_ISCO,3.21,2006
NO,NRG,PC_TSCO_X_ISCO,3.22,2007
NO,NRG,PC_TSCO_X_ISCO,3.3,2008
NO,NRG,PC_TSCO_X_ISCO,3.41,2009
NO,NRG,PC_TSCO_X_ISCO,3.28,2010
NO,NRG,PC_TSCO_X_ISCO,3.02,2011
NO,NRG,PC_TSCO_X_ISCO,2.77,2012
NO,NRG,PC_TSCO_X_ISCO,3.04,2013
NO,NRG,PC_TSCO_X_ISCO,3.25,2014
NO,NRG,PC_TSCO_X_ISCO,3.4,2015
NO,NRG,PC_TSCO_X_ISCO,3.45,2016
NO,NRG,PC_TSCO_X_ISCO,3.42,2017
NO,NRG,PC_TSCO_X_ISCO,3.39,2018
NO,NRG,PC_TSCO_X_ISCO,3.23,2019
NO,NRG,PC_TSCO_X_ISCO,3.4,2020
NO,NRG,PC_TSCO_X_ISCO,2.89,2021
NO,NRG,PC_TSCO_X_ISCO,1.99,2022
NO,POL_RES,MIO_EUR,29.21,1995
NO,POL_RES,MIO_EUR,31.72,1996
NO,POL_RES,MIO_EUR,34.42,1997
NO,POL_RES,MIO_EUR,34.96,1998
NO,POL_RES,MIO_EUR,122.38,1999
NO,POL_RES,MIO_EUR,147.17,2000
NO,POL_RES,MIO_EUR,172.33,2001
NO,POL_RES,MIO_EUR,196.31,2002
NO,POL_RES,MIO_EUR,195.54,2003
NO,POL_RES,MIO_EUR,200.25,2004
NO,POL_RES,MIO_EUR,208.26,2005
NO,POL_RES,MIO_EUR,282.96,2006
NO,POL_RES,MIO_EUR,470.78,2007
NO,POL_RES,MIO_EUR,387.9,2008
NO,POL_RES,MIO_EUR,269.37,2009
NO,POL_RES,MIO_EUR,271.48,2010
NO,POL_RES,MIO_EUR,263.17,2011
NO,POL_RES,MIO_EUR,259.26,2012
NO,POL_RES,MIO_EUR,259.78,2013
NO,POL_RES,MIO_EUR,267.76,2014
NO,POL_RES,MIO_EUR,267.39,2015
NO,POL_RES,MIO_EUR,274.69,2016
NO,POL_RES,MIO_EUR,279.08,2017
NO,POL_RES,MIO_EUR,287.57,2018
NO,POL_RES,MIO_EUR,289.92,2019
NO,POL_RES,MIO_EUR,294.51,2020
NO,POL_RES,MIO_EUR,392.59,2021
NO,POL_RES,MIO_EUR,442.56,2022
NO,POL_RES,MIO_NAC,242,1995
NO,POL_RES,MIO_NAC,260,1996
NO,POL_RES,MIO_NAC,276,1997
NO,POL_RES,MIO_NAC,296,1998
NO,POL_RES,MIO_NAC,1017,1999
NO,POL_RES,MIO_NAC,1194,2000
NO,POL_RES,MIO_NAC,1387,2001
NO,POL_RES,MIO_NAC,1474,2002
NO,POL_RES,MIO_NAC,1565,2003
NO,POL_RES,MIO_NAC,1676,2004
NO,POL_RES,MIO_NAC,1668,2005
NO,POL_RES,MIO_NAC,2277,2006
NO,POL_RES,MIO_NAC,3774,2007
NO,POL_RES,MIO_NAC,3190,2008
NO,POL_RES,MIO_NAC,2351,2009
NO,POL_RES,MIO_NAC,2173,2010
NO,POL_RES,MIO_NAC,2051,2011
NO,POL_RES,MIO_NAC,1938,2012
NO,POL_RES,MIO_NAC,2028,2013
NO,POL_RES,MIO_NAC,2237,2014
NO,POL_RES,MIO_NAC,2393,2015
NO,POL_RES,MIO_NAC,2552,2016
NO,POL_RES,MIO_NAC,2603,2017
NO,POL_RES,MIO_NAC,2760,2018
NO,POL_RES,MIO_NAC,2856,2019
NO,POL_RES,MIO_NAC,3158,2020
NO,POL_RES,MIO_NAC,3990,2021
NO,POL_RES,MIO_NAC,4471,2022
NO,POL_RES,PC_GDP,0.03,1995
NO,POL_RES,PC_GDP,0.02,1996
NO,POL_RES,PC_GDP,0.02,1997
NO,POL_RES,PC_GDP,0.03,1998
NO,POL_RES,PC_GDP,0.08,1999
NO,POL_RES,PC_GDP,0.08,2000
NO,POL_RES,PC_GDP,0.09,2001
NO,POL_RES,PC_GDP,0.09,2002
NO,POL_RES,PC_GDP,0.1,2003
NO,POL_RES,PC_GDP,0.09,2004
NO,POL_RES,PC_GDP,0.08,2005
NO,POL_RES,PC_GDP,0.1,2006
NO,POL_RES,PC_GDP,0.16,2007
NO,POL_RES,PC_GDP,0.12,2008
NO,POL_RES,PC_GDP,0.1,2009
NO,POL_RES,PC_GDP,0.08,2010
NO,POL_RES,PC_GDP,0.07,2011
NO,POL_RES,PC_GDP,0.06,2012
NO,POL_RES,PC_GDP,0.07,2013
NO,POL_RES,PC_GDP,0.07,2014
NO,POL_RES,PC_GDP,0.08,2015
NO,POL_RES,PC_GDP,0.08,2016
NO,POL_RES,PC_GDP,0.08,2017
NO,POL_RES,PC_GDP,0.08,2018
NO,POL_RES,PC_GDP,0.08,2019
NO,POL_RES,PC_GDP,0.09,2020
NO,POL_RES,PC_GDP,0.09,2021
NO,POL_RES,PC_GDP,0.08,2022
NO,POL_RES,PC_TSCO,0.06,1995
NO,POL_RES,PC_TSCO,0.06,1996
NO,POL_RES,PC_TSCO,0.06,1997
NO,POL_RES,PC_TSCO,0.06,1998
NO,POL_RES,PC_TSCO,0.19,1999
NO,POL_RES,PC_TSCO,0.19,2000
NO,POL_RES,PC_TSCO,0.21,2001
NO,POL_RES,PC_TSCO,0.22,2002
NO,POL_RES,PC_TSCO,0.23,2003
NO,POL_RES,PC_TSCO,0.22,2004
NO,POL_RES,PC_TSCO,0.2,2005
NO,POL_RES,PC_TSCO,0.24,2006
NO,POL_RES,PC_TSCO,0.38,2007
NO,POL_RES,PC_TSCO,0.29,2008
NO,POL_RES,PC_TSCO,0.23,2009
NO,POL_RES,PC_TSCO,0.2,2010
NO,POL_RES,PC_TSCO,0.17,2011
NO,POL_RES,PC_TSCO,0.16,2012
